0,1,2,3,4,5,6,7,8,9,10,11
22.760819786906694,17330.59690579791,1087890.0,9.886076990111842,370.0,474462.45117836475,334.0,1421927401.5466044,641.7657658069837,0.006409826807497108,11.365770375351634,3.9050515244172446
0.000255291669452585,116.72605732537022,730610.5676331476,9.886076990111842,0.0,6314521.970649151,1.0,1421927377.0,0.02874046413249819,0.004749440629668606,11.031168662388174,1.0
0.05260745176470345,3876.9642917521346,734310.7972850697,9.886076990111842,28.536362690675393,4709595.325085845,58.87109201967582,1421927412.1382983,6.3510583741097015,0.00615616024478677,11.327918257838155,3.833957840204169
0.00017943891084035916,62.617266995896316,730522.6526859008,9.886076990111842,0.0,6116379.808663114,1.0,1421927392.1266937,0.016682451444041728,0.004749440629668606,8.129182043156323,2.1780507929940045
19.46743862062335,37358.0,949522.1977004838,9.886076990111842,195.66027351898404,254122.17329588017,215.91734699139076,1421927408.8966622,873.1715023785086,0.006627592280701178,6.3576679657098145,4.749401575189811
0.0004034301616112711,47.36920785839068,730502.3674760654,9.886076990111842,0.0,5598610.010844895,1.0,1421927389.0042875,0.03266474510605099,0.004749440629668606,9.242169930433082,2.3936552799259028
17.18583184839462,3857.8438029502995,734354.8161090473,7.71039301896902,19.333656432002627,0.0,28.891925229114392,1421927405.0612073,6186.777141515225,0.0052222612668026665,6.042335031080288,5.38983476707579
0.000255291669452585,116.72605732537022,730610.5676331476,9.886076990111842,0.0,6314521.970649151,1.0,1421927377.0,0.02874046413249819,0.004749440629668606,11.031168662388174,1.0
0.0004034301616112711,47.36920785839068,730502.3674760654,9.886076990111842,0.0,5598610.010844895,1.0,1421927389.0042875,0.03266474510605099,0.004749440629668606,9.242169930433082,2.3936552799259028
17.18583184839462,3857.8438029502995,734354.8161090473,7.71039301896902,19.333656432002627,0.0,28.891925229114392,1421927405.0612073,6186.777141515225,0.0052222612668026665,6.042335031080288,5.38983476707579
17.18583184839462,3857.8438029502995,734354.8161090473,7.71039301896902,19.333656432002627,0.0,28.891925229114392,1421927405.0612073,6186.777141515225,0.0052222612668026665,6.042335031080288,5.38983476707579
17.18583184839462,3857.8438029502995,734354.8161090473,7.71039301896902,19.333656432002627,0.0,28.891925229114392,1421927405.0612073,6186.777141515225,0.0052222612668026665,6.042335031080288,5.38983476707579
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.7346458799976462,19384.21187423755,0.0,9.886076990111842,325.57288952551886,17326812.991440803,256.17813306683377,1421927390.7936246,112.05679976036643,0.004772773403146056,2.675139274544155,1.5179382332588967
0.7346458799976462,19384.21187423755,0.0,9.886076990111842,325.57288952551886,17326812.991440803,256.17813306683377,1421927390.7936246,112.05679976036643,0.004772773403146056,2.675139274544155,1.5179382332588967
0.0004034301616112711,47.36920785839068,730502.3674760654,9.886076990111842,0.0,5598610.010844895,1.0,1421927389.0042875,0.03266474510605099,0.004749440629668606,9.242169930433082,2.3936552799259028
0.010149683584418381,2834.457252045132,732247.4125674653,9.886076990111842,0.5919138573502487,8384311.400573456,14.371490931182834,1421927400.7974355,7.882097289783617,0.00521091652469847,3.395328146692415,1.8377476602910818
0.010149683584418381,2834.457252045132,732247.4125674653,9.886076990111842,0.5919138573502487,8384311.400573456,14.371490931182834,1421927400.7974355,7.882097289783617,0.00521091652469847,3.395328146692415,1.8377476602910818
0.0002703195907763514,46.0,730502.0701203147,9.886076990111842,0.0,5805010.548548879,1.0,1421927398.788842,0.02026196200188358,0.004749440629668606,8.44611226473998,1.9413183271977612
1.1729023971061185,7855.981200449009,846854.6329362707,254.0,94.32944368064017,292210528.0,58.879310869442,1421927393.868881,354.2877670026077,0.201782,1.0,1.4909988456811991
1.1729023971061185,7855.981200449009,846854.6329362707,254.0,94.32944368064017,292210528.0,58.879310869442,1421927393.868881,354.2877670026077,0.201782,1.0,1.4909988456811991
1.1729023971061185,7855.981200449009,846854.6329362707,254.0,94.32944368064017,292210528.0,58.879310869442,1421927393.868881,354.2877670026077,0.201782,1.0,1.4909988456811991
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.00030903833976252403,49.19540423327093,730507.7605496653,9.886076990111842,0.0,5744688.481032319,1.0,1421927382.186182,0.019352543678151483,0.004749440629668606,8.956025778027787,2.5337589610552644
0.000255291669452585,116.72605732537022,730610.5676331476,9.886076990111842,0.0,6314521.970649151,1.0,1421927377.0,0.02874046413249819,0.004749440629668606,11.031168662388174,1.0
0.00017943891084035916,62.617266995896316,730522.6526859008,9.886076990111842,0.0,6116379.808663114,1.0,1421927392.1266937,0.016682451444041728,0.004749440629668606,8.129182043156323,2.1780507929940045
0.00030903833976252403,49.19540423327093,730507.7605496653,9.886076990111842,0.0,5744688.481032319,1.0,1421927382.186182,0.019352543678151483,0.004749440629668606,8.956025778027787,2.5337589610552644
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.0,122.29242632779177,730614.835689127,9.886076990111842,0.0,6854523.222213576,1.0,1421927419.6350026,0.0,0.004749440629668606,4.826159886573732,2.9263381876164574
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.000255291669452585,116.72605732537022,730610.5676331476,9.886076990111842,0.0,6314521.970649151,1.0,1421927377.0,0.02874046413249819,0.004749440629668606,11.031168662388174,1.0
0.0,122.29242632779177,730614.835689127,9.886076990111842,0.0,6854523.222213576,1.0,1421927419.6350026,0.0,0.004749440629668606,4.826159886573732,2.9263381876164574
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.00024101528269058773,51.95753660125894,730513.5235456562,9.886076990111842,0.0,5884097.641123972,1.0,1421927393.8055036,0.01489311327819874,0.004749440629668606,7.410763981459197,2.1800701576981876
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
1.1729023971061185,7855.981200449009,846854.6329362707,254.0,94.32944368064017,292210528.0,58.879310869442,1421927393.868881,354.2877670026077,0.201782,1.0,1.4909988456811991
1.1729023971061185,7855.981200449009,846854.6329362707,254.0,94.32944368064017,292210528.0,58.879310869442,1421927393.868881,354.2877670026077,0.201782,1.0,1.4909988456811991
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.00030903833976252403,49.19540423327093,730507.7605496653,9.886076990111842,0.0,5744688.481032319,1.0,1421927382.186182,0.019352543678151483,0.004749440629668606,8.956025778027787,2.5337589610552644
0.7346458799976462,19384.21187423755,0.0,9.886076990111842,325.57288952551886,17326812.991440803,256.17813306683377,1421927390.7936246,112.05679976036643,0.004772773403146056,2.675139274544155,1.5179382332588967
0.0004034301616112711,47.36920785839068,730502.3674760654,9.886076990111842,0.0,5598610.010844895,1.0,1421927389.0042875,0.03266474510605099,0.004749440629668606,9.242169930433082,2.3936552799259028
0.010149683584418381,2834.457252045132,732247.4125674653,9.886076990111842,0.5919138573502487,8384311.400573456,14.371490931182834,1421927400.7974355,7.882097289783617,0.00521091652469847,3.395328146692415,1.8377476602910818
0.0,122.29242632779177,730614.835689127,9.886076990111842,0.0,6854523.222213576,1.0,1421927419.6350026,0.0,0.004749440629668606,4.826159886573732,2.9263381876164574
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.000255291669452585,116.72605732537022,730610.5676331476,9.886076990111842,0.0,6314521.970649151,1.0,1421927377.0,0.02874046413249819,0.004749440629668606,11.031168662388174,1.0
0.05260745176470345,3876.9642917521346,734310.7972850697,9.886076990111842,28.536362690675393,4709595.325085845,58.87109201967582,1421927412.1382983,6.3510583741097015,0.00615616024478677,11.327918257838155,3.833957840204169
0.0002561039814995353,58.28042054284318,730511.945031938,9.886076990111842,0.0,5975954.5308291,1.0,1421927392.741592,0.022203783296157423,0.004749440629668606,7.358130512735565,1.8338342503216671
0.7346458799976462,19384.21187423755,0.0,9.886076990111842,325.57288952551886,17326812.991440803,256.17813306683377,1421927390.7936246,112.05679976036643,0.004772773403146056,2.675139274544155,1.5179382332588967
0.010149683584418381,2834.457252045132,732247.4125674653,9.886076990111842,0.5919138573502487,8384311.400573456,14.371490931182834,1421927400.7974355,7.882097289783617,0.00521091652469847,3.395328146692415,1.8377476602910818
0.00030903833976252403,49.19540423327093,730507.7605496653,9.886076990111842,0.0,5744688.481032319,1.0,1421927382.186182,0.019352543678151483,0.004749440629668606,8.956025778027787,2.5337589610552644
